"Story","Title","Result","Date","Stability","Duration (s)"
"Extensions test","Podam should create POJOs in accordance with custom data provider strategies","SUCCESS","2016-08-21T23:45:01.175+07:00","0.0","0.04"
"Extensions test","Podam should fill AttributeMetadata with the attribute name","SUCCESS","2016-08-21T23:45:01.215+07:00","0.0","0.03"
