"Story","Title","Result","Date","Stability","Duration (s)"
"Extensions test","Podam should create POJOs in accordance with custom data provider strategies","SUCCESS","2016-08-21T23:35:46.445+07:00","0.0","0.03"
"Extensions test","Podam should fill AttributeMetadata with the attribute name","SUCCESS","2016-08-21T23:35:46.476+07:00","0.0","0.03"
"Non EJB pojo test","Podam should handle attributes in accordance with custom Class Info Strategies","SUCCESS","2016-08-21T23:35:46.676+07:00","0.0","0.03"
