"Story","Title","Result","Date","Stability","Duration (s)"
"Podam-factory-thread-safety","Running multiple factories should lead to different results ","SUCCESS","2015-05-25T10:55:33.267+01:00","0.0","0.09"
"Podam-factory-thread-safety","Running one factory should return a filled in POJO","SUCCESS","2015-05-25T10:55:33.158+01:00","0.0","0.1"
