"Story","Title","Result","Date","Stability","Duration (s)"
"Class info test","In Presence of excluded attributes, the Class Info object should not contain those attributes","SUCCESS","2015-06-20T21:17:17.657+01:00","0.0","0.01"
"Class info test","Podam should generate a ClassInfo which contains information for the setters contained in the POJO","SUCCESS","2015-06-20T21:17:17.671+01:00","0.0","0.01"
"Class info test","Podam should return valid class info for POJOs with no attributes","SUCCESS","2015-06-20T21:17:17.632+01:00","0.0","0.01"
"Class info test","The ClassInfo object created for a class should handle @PodamExcludeAnnotations","SUCCESS","2015-06-20T21:17:17.643+01:00","0.0","0.01"
