"Story","Title","Result","Date","Stability","Duration (s)"
"Validated pojo test","Podam should be able to fulfill most of the javax Validation framework","SUCCESS","2016-08-21T23:45:02.949+07:00","0.0","0.08"
"Validated pojo test","When the @Size annotation doesn't have a max length specified, Podam should assign a sensible value","SUCCESS","2016-08-21T23:45:02.834+07:00","0.0","0.11"
