"Story","Title","Result","Date","Stability","Duration (s)"
"Extensions test","Podam should create POJOs in accordance with custom data provider strategies","SUCCESS","2015-09-27T14:32:26.248+01:00","0.0","0.07"
"Extensions test","Podam should fill AttributeMetadata with the attribute name","SUCCESS","2015-09-27T14:32:26.318+01:00","0.0","0.06"
